case,GT_sub_fat_vol,GT_muscle_vol,JF_sub_fat_vol,JF_vis_fat_vol,JF_muscle_vol,TS_sub_fat_vol,TS_vis_fat_vol,TS_muscle_vol
case_225,1538.546895980835,2116.798448562622,1318.1516647338867,6274.744081497192,1937.306022644043,1475.9006023406982,6267.159795761108,1743.2758808135986
case_226,2720.4052419662476,2368.8473081588745,2462.20476436615,6577.2935700416565,2184.8289942741394,2649.466474056244,6746.426846981049,1927.226722240448
case_227,1170.4996319580077,912.1431544685364,1006.1543008422851,2129.0966923713686,881.1982818984985,1086.3425908660888,2239.316283168793,735.9512098503113
case_228,902.343879699707,1094.0735454559326,767.9657382965088,5966.650072097778,1080.315341949463,843.9896697998047,5868.285053253174,883.4834690093994
case_229,326.3323287963867,472.5495071411133,260.4642791748047,496.4143524169922,451.8877258300781,282.0311279296875,564.0487976074219,381.5515365600586
case_230,617.9624176025391,470.29537200927734,531.7721252441406,220.24051666259766,467.69264221191406,566.5027313232422,302.0350875854492,397.8238067626953
case_231,3098.2065200805664,2558.3457946777344,2761.707305908203,7339.944839477539,2330.641746520996,2992.9351806640625,7383.055686950684,2094.9316024780273
case_232,1244.374725818634,1888.392101764679,1041.1507110595703,2742.5376749038696,1737.4851245880127,1133.7292504310608,2921.4452781677246,1595.6101274490356
case_233,3025.366619970174,3047.1620240237016,2879.4459456582345,14342.592516570245,2505.4595228875505,3238.9947961531634,13795.432474068217,2199.671124106435
case_234,1791.2601013183594,1334.7554016113281,1561.6525573730469,5948.441680908203,1287.1242065429688,1643.4442443847656,5845.0001220703125,1086.1419067382812
case_235,2151.9994250679015,2331.0846743774414,1928.2295649147034,7192.008123321533,2060.7818420791627,2177.487755756378,7415.667462902069,1778.7180964279175
case_236,1188.9040222167969,860.1235961914062,1052.5279235839844,4648.5003662109375,804.40185546875,1153.5618896484375,4566.675445556641,620.2985534667969
case_237,3425.6259570121765,1937.3634295463562,3115.0145015716553,5248.745903491974,1755.8135805130005,3340.3464818000793,5241.326531410217,1509.0194478034973
case_238,1731.8362925676086,2119.1582727126856,1462.3390574828616,2075.0927178672546,1892.4943565948224,1628.590922516546,2323.5694585532447,1764.566777008954
case_239,756.7939529418945,568.4664840698242,649.3714447021484,2159.0208282470703,537.357666015625,697.9887847900391,2253.214859008789,423.33606719970703
case_240,1688.6666004180909,1996.5342583465576,1438.2485695266723,7761.68120716095,1742.686660938263,1618.5202056312562,7621.15322725296,1550.300967464447
case_241,3302.0591735839844,2816.79630279541,2959.451675415039,15429.582595825195,2323.017120361328,3480.7825088500977,15085.601806640625,1870.2316284179688
case_242,2908.7114334106445,1518.6452865600586,2685.0366592407227,5218.043327331543,1414.7520065307617,2844.0332412719727,5207.376480102539,1149.6543884277344
case_243,2605.3741455078125,2935.9222412109375,2271.9146728515625,11041.024780273438,1985.162353515625,2743.0267333984375,10391.790771484375,2018.5943603515625
case_244,530.74072265625,890.19140625,402.14794921875,569.04345703125,865.78857421875,440.40234375,685.91162109375,776.99267578125
case_245,1456.969581604004,1567.1049880981445,1237.8720626831055,3669.1577072143555,1403.8463516235352,1291.3505859375,3632.5459747314453,1240.9925842285156
case_246,2841.127899169922,3238.692352294922,2700.6113891601562,6986.744384765625,2839.867218017578,2993.381103515625,6855.707702636719,2563.4171447753906
case_247,432.57068006287335,626.2800825214571,346.33050680597387,654.1839230157831,571.5456261672023,408.7334742231007,768.4288382283621,455.5425794310381
case_248,482.3318099975586,1267.027488708496,274.11695861816406,726.1116180419922,1233.1007690429688,322.60921478271484,937.5919189453125,1146.9290618896484
case_249,789.662109375,830.14453125,670.1044921875,2656.83251953125,787.0166015625,731.91357421875,2638.19970703125,657.2197265625
case_250,1544.8617935180664,1041.3599014282227,1431.879997253418,5785.608291625977,976.9201278686523,1513.2713317871094,5688.295364379883,791.4304733276367
case_251,2075.2998046875,1710.88330078125,1936.0810546875,9258.38525390625,1542.25634765625,2301.37646484375,9098.6484375,1002.85400390625
case_252,327.22949981689453,542.1876907348633,230.25989532470703,277.09007263183594,528.6693572998047,249.27616119384766,316.7390823364258,475.80718994140625
case_253,2612.795912322998,2298.1492906188964,2240.4713399505617,9364.850934906006,2063.066427536011,2526.9610111999514,9215.986475753785,1748.2149804687501
case_254,2589.5811920166016,1855.2808837890625,2394.4287872314453,9434.033447265625,1527.8381958007812,2712.5787658691406,9291.431396484375,1221.8921279907227
case_255,580.9929685974121,745.2843267822266,484.8812198638916,1714.4244789886475,719.9009579467773,526.3136447143555,1883.0494921875,590.3570915985108
case_256,1949.6155400276184,2297.94618013382,1650.2743375968932,4767.549608631134,2123.6134320640563,1809.6624608993532,4814.834629096985,1927.531784629822
case_257,1420.1615559387208,991.1007328033447,1218.8245753479005,3262.4904079437256,921.7305550384522,1339.0013973236084,3269.1414868164065,747.4877852630615
case_258,512.9990663528442,1500.5250764465331,239.57674018859865,550.9920654296875,1399.5123598861694,310.5281980705261,862.890257358551,1266.4769726753236
case_259,700.2937774658203,975.0975570678711,585.6203384399414,348.49214935302734,883.9173812866211,633.2405090332031,426.5030212402344,767.9927978515625
case_260,2203.445863723755,2029.7121047973633,1863.7301445007324,4457.558441162109,1852.1545886993408,2059.4369888305664,4548.154449462891,1641.3265228271484
case_261,2517.66650390625,1867.99658203125,2293.0048828125,6037.53662109375,1524.78369140625,2533.41650390625,6002.4638671875,1315.3359375
case_262,700.3601608276367,928.3207321166992,567.6732711791992,2953.5144271850586,906.7111892700195,632.3449096679688,2950.9833068847656,750.8723983764648
case_263,3510.6126282119753,2479.120106678009,3291.945398197174,7437.493859539032,1982.0563936042786,3713.533324928284,7192.530475330353,1685.5764359092714
case_264,3066.144046153566,2025.6741952862062,2829.6943991682047,4358.243428534483,1769.7048560287076,3023.1652190706222,4240.430301337789,1554.0590915965452
case_265,1931.0899811744691,2254.4909029197693,1676.3487617111207,5472.269618091584,1943.9887734985352,2033.6095649147035,5492.140730590821,1617.0090215873718
case_266,1152.4544303695773,704.1784026973994,1080.8723834342127,4239.73110244207,667.0020091024187,1153.3385333732806,4316.438743426942,497.09999635333224
case_267,252.06800842285156,529.2431564331055,146.18233489990234,60.96314239501953,532.7908325195312,172.72486114501953,113.91590118408203,478.4930877685547
case_268,2747.5357055664062,2641.27254486084,2436.065673828125,9905.405044555664,2448.129653930664,2648.8447189331055,9932.88516998291,2191.0619735717773
case_269,592.5329143333436,615.7491264152527,508.606556224823,2342.85882232666,581.7177388763428,541.08688205719,2421.4608628463748,479.80005924224855
case_270,589.9153518676758,707.2076431274414,475.55036224365233,961.4584066772461,683.5549658203125,509.10420684814454,1049.1332931518555,594.1180920410156
case_271,752.7383117675781,730.8114929199219,608.3529052734375,3552.0006408691406,690.3698425292969,664.525146484375,3503.029022216797,576.0461120605469
case_272,4026.966094970703,2709.1598510742188,3776.583671569824,7243.061065673828,2430.295944213867,4101.648330688477,7313.294410705566,2092.9908752441406
case_273,2053.8394069099427,2319.977068080902,1745.9023094177246,7580.1476667976385,2081.1359966468813,1965.2972183609008,7553.766960239411,1880.9787232208253
case_274,501.85546875,681.71044921875,408.7353515625,1388.97509765625,655.7607421875,428.3701171875,1388.390625,575.72314453125
case_275,3963.7352249717715,3029.5086348342898,3657.543626022339,8860.656602954865,2607.964224071503,4071.1219073104858,8745.294743862152,2232.4568943214417
case_276,893.88720703125,949.4208984375,792.66796875,3293.6220703125,894.52880859375,863.46826171875,3242.97509765625,751.88671875
case_277,266.39923095703125,650.9020385742188,181.9434814453125,171.18072509765625,630.1131591796875,201.32583618164062,223.62258911132812,579.8367004394531
case_278,218.06640625,571.58203125,91.632080078125,178.2257080078125,558.6151123046875,128.60107421875,337.908935546875,509.4085693359375
case_279,790.3526152038575,869.5523233795166,651.2422178649903,2009.4257874298096,849.285707244873,710.4525746154785,2065.951934967041,713.4809745025635
case_280,2131.1731329345703,2128.870041503906,1930.029502258301,4774.559782104492,1833.9726434326171,2272.050543823242,4829.522909545899,1539.2756442260743
case_281,5188.707160949707,2748.7677097320557,5022.902870178223,9064.030981063843,2324.832773208618,5158.966827392578,8984.141492843628,1880.9061527252197
case_282,1895.8805991554261,2320.6760172080994,1564.9073014831542,8756.982026729584,1994.7746913337708,1896.8725345993043,8514.553004245758,1733.839522304535
case_283,971.0968017578125,1062.164306640625,792.0379638671875,4818.7286376953125,990.6494140625,906.4788818359375,4681.536865234375,796.3226318359375
case_284,452.5094203503487,594.9272466208633,361.67975941188195,1473.1032409814677,561.6878591549618,394.0477251660935,1522.147466439389,473.0107627253713
case_285,1306.107650756836,1583.9166946411133,1051.6019897460938,4656.1403884887695,1447.9302597045898,1189.466796875,4619.90047454834,1269.6721878051758
case_286,923.1138361034392,542.2811447546234,856.5127563699954,1155.2544648575722,511.8394796262529,887.5720607466513,1213.7345057620737,422.9789259942014
case_287,1708.5804525864419,1802.5686088758619,1426.5423567619657,4397.608689822158,1665.8812802209925,1561.6857504561867,4390.245994200569,1494.5937443844223
case_288,895.4765434265137,974.7293395996094,747.2514839172363,2661.040084838867,949.6895008087158,791.1291351318359,2584.964141845703,819.6112670898438
case_289,1619.818115234375,2378.33251953125,1390.9149169921875,10356.28662109375,2132.8033447265625,1587.554931640625,10106.661987304688,1880.2459716796875
case_290,731.3640923309326,811.209061203003,598.4155501556396,3526.2387618255616,781.8262172698975,657.5506484985352,3524.3655564880373,634.8008475494385
case_291,2089.914655685425,1802.7328491210938,1863.6851787567139,3460.829210281372,1496.8122959136963,2086.8608474731445,3567.69380569458,1363.6643886566162
case_292,781.7691421508789,917.2377853393555,629.8192977905273,4118.416412353516,876.9188842773438,651.1065979003906,4142.7305908203125,640.626823425293
case_293,2728.5764945983888,2645.2356536483767,2330.723101978302,12445.144002342224,2466.0113342475893,2507.6080429649355,12388.300598487855,2199.3260746002197
case_294,1097.325325860334,1193.8898521210615,932.3902644566765,5515.0766578747525,1048.4136373190618,1052.4590291125642,5663.296740739223,838.1514117481211
case_295,843.6195064353943,947.304983177185,694.525270614624,1936.9986709022523,922.6576636123657,762.7164942932129,2028.5143613624573,783.3424332618714
case_296,694.679115283776,1853.3305293241717,405.32955372592403,773.2183092202458,1789.7742647962582,494.7726847080694,1082.13105967313,1654.4651920051624
case_297,4689.693341674805,3164.335938949585,4343.259886779785,10038.837697982788,2649.050516815186,4779.0180485534665,9877.213064651489,2287.041293258667
case_298,2959.0912704467773,1929.8666801452637,2687.516670227051,8939.702768325806,1624.9519748687744,2977.9164428710938,8904.33605003357,1348.3635082244873
case_299,2647.7140155029297,2198.0734689331057,2308.333785095215,6922.076020202637,2021.0606158447265,2464.436884460449,6871.574509277344,1822.6379196166993
case_300,1309.888768196106,894.404137134552,1228.880214691162,964.9909734725952,776.5921950340271,1350.0102639198303,986.6865992546082,694.6266889572144
case_301,1117.196057862422,726.3186592277551,1036.0687458648817,908.0369701816527,546.8238375656421,1227.0982401619044,993.456732549433,390.98041744355254
case_302,680.728271484375,662.4632263183594,594.2974548339844,606.0638122558594,590.6637268066406,684.1494140625,596.2651062011719,523.4966125488281
case_303,1136.155517578125,841.6307373046875,1050.7381896972656,1500.3465270996094,681.6354675292969,1255.7150573730469,1457.3226928710938,546.492919921875
case_304,1384.8725799940362,1121.2303425220523,1279.1284781544955,2984.0608022252404,823.8032333657407,1573.3684838665013,2781.1599258660317,693.9117036178583
case_305,342.3141902772181,633.1825070613373,237.6576748308418,210.61813873074516,584.1679099305871,285.9548730619659,252.40621422269834,545.6499914364722
case_306,558.4382171630859,712.7697052001953,517.7355029296875,407.30465423583985,564.6117672729492,573.3454010009766,335.24890686035155,457.0170611572266
case_307,1045.1936645507812,811.0555114746094,927.9107666015625,662.2630004882812,698.1380310058594,1024.6742248535156,684.5300903320312,633.9100341796875
case_308,885.8203887939453,956.4542770385742,759.6683502197266,646.8820571899414,835.9003067016602,930.6764602661133,733.2658767700195,708.9090347290039
case_309,1377.4761741986445,1051.3534782437555,1260.005469842792,903.5878745215012,880.5884565729674,1418.9191562345961,861.7779780806276,802.1971939613599
case_310,884.8819885253906,684.0282897949219,770.5579833984375,1051.7269592285156,599.4563598632812,853.2215881347656,1046.0810852050781,510.80328369140625
case_311,1411.7379455566406,967.906494140625,1337.0982055664062,1901.7127990722656,809.7651672363281,1484.5286865234375,1891.2738647460938,634.43408203125
case_312,189.06463050842285,554.8897361755371,81.99386787414551,107.0332202911377,472.0866222381592,136.05345153808594,132.94438934326172,461.4774341583252
case_313,1419.9298407557505,1012.1225317580113,1316.5345244740124,1118.2960355841265,780.0663081908863,1556.6009537528437,1086.190744280869,664.3272971416371
case_314,854.567229497221,772.1121423704184,754.0814753516187,377.182233941652,666.4559231722221,863.8591722481175,456.24353845162824,598.4781381926833
case_315,2758.423665377871,1128.116471072295,2605.383331213841,1303.739725759321,941.8342932301963,2812.074924415369,1400.416966270011,766.9916162489711
case_316,376.45836944580077,618.8263735961914,253.32758575439453,239.38686340332032,560.0760363769531,320.6197952270508,291.33397674560547,508.5935437011719
case_317,794.8960429953895,695.473210018917,706.4419062586253,1142.424096226395,595.6877599862158,826.1487482456993,1193.4948569642766,510.68506124060355
case_318,1254.1829109191895,908.5161209106445,1155.757761001587,1483.7769508361816,807.9460620880127,1312.0954513549805,1470.3303813934326,698.6608505249023
case_319,955.7793722534179,786.1276559448243,705.3929824829102,213.0275244140625,755.8053759765625,799.1454440307617,211.80815795898437,739.6992269897461
case_320,1198.134591586417,1106.1175377447778,1103.5429034717383,2402.0292910677713,938.693973758529,1321.1195929432106,2562.334433343858,713.5166209856902
case_321,1295.4948848644447,965.3870602812668,1187.2894376378113,939.0587762946132,813.8620860003044,1333.9700076652296,936.4400620275694,724.5587181224399
case_322,1374.4545632245565,862.6584618024697,1262.4146765003445,694.2201185853266,734.5356293970793,1428.9643164422484,668.8481516833909,581.7244711525701
case_323,925.5966250610352,801.4820553588868,884.8956719970703,1157.229559326172,681.7616989135743,987.7287188720703,1178.1305322265625,605.6208142089844
case_324,2123.803125,1287.6778125,1949.371875,2833.59375,999.1659375,2206.44,2826.66375,906.9553125
case_325,929.6155523681641,683.3245520019532,862.3296499633789,331.2114645385742,556.4641888427734,885.5039196777344,344.3911340332031,429.77621887207033
case_326,1862.80151738669,1123.0797264349344,1649.120656281007,1038.2650524710932,973.0993578955328,1807.8826915861205,1039.0907200528695,882.6386449187366
case_327,405.07347014839036,549.0784871711226,257.4698788097087,75.92800900853902,514.3097684818771,301.03935484459157,96.85605725182545,494.29329543003143
case_328,989.6495361328125,962.1024169921875,872.8288879394531,489.6658630371094,804.2503051757812,1018.3460998535156,492.0735168457031,705.1484069824219
case_329,1112.1657738643632,708.4639611826409,993.0790272159876,665.0657959821585,614.2450214515181,1094.6875256976907,719.5799727806066,566.7403217385069
case_330,692.1720504760742,942.6212310791016,552.5350570678711,379.49085235595703,838.1843566894531,606.1983108520508,426.52130126953125,827.2790908813477
case_331,867.3291931915284,825.5560576629639,780.1229505157471,1102.0866970825195,698.1692617034912,921.0648305511475,1143.1937837219239,583.8808776855469
case_332,831.4266357421875,711.6297912597656,750.733154296875,391.3623962402344,678.3057861328125,875.9262084960938,370.2867736816406,666.6729125976562
case_333,797.2607988470945,750.7227376338025,672.7854450881086,525.7354805672654,654.3391722351322,782.0360613565397,518.2615185264475,594.2802077896325
case_334,2276.798068275452,1524.5235187149049,2149.023018321991,4085.0574883270265,1303.8717916107178,2461.8632527923583,3992.2799542808534,1085.4012128067018
case_335,2129.0985107421875,1116.851806640625,2013.128662109375,3794.4580078125,955.3863525390625,2170.1202392578125,3720.6787109375,794.4793701171875
case_336,519.814917796092,739.6407328496375,404.4914762853298,280.13458328172493,654.6934640975229,479.48265278324106,328.10524921314936,611.9969321336848
case_337,1298.611485305047,850.4075743804993,1170.3662270288228,767.225046512369,751.5636471266708,1278.9567939116444,813.5658072529399,674.8309712997775
case_338,1515.5346200758954,1123.7826649796425,1373.8328353568545,1382.0063694560577,969.4733086449437,1575.031421838209,1378.3374294126063,817.4394007025776
case_339,749.3829727172852,577.8980255126953,624.842643737793,566.6208267211914,510.33496856689453,695.3525543212891,576.7679214477539,459.17510986328125
case_340,517.8749342829569,735.9275381915703,335.7030753442471,219.89007222643906,683.1754932125408,430.8075718879115,226.61950165016395,643.4575416776196
case_341,374.0868225097656,643.2345886230469,283.82979583740234,424.2200164794922,559.5662307739258,373.68067169189453,456.4516296386719,478.69837951660156
case_342,1018.1462524414063,917.9702673339843,1011.1267333984375,467.12077880859374,683.0420874023438,1200.7350024414063,429.7570751953125,531.3143933105468
case_343,1179.380859375,835.587890625,1004.96875,1031.560546875,665.80078125,1201.107421875,1025.923828125,550.46484375
case_344,593.6376508140564,683.0908904457092,496.73618505477907,238.73121019363404,554.2527988243103,595.6191683006286,252.8276028442383,490.37954710006716
case_345,788.9246673583984,864.0145721435547,659.8589324951172,136.81153106689453,690.0130767822266,767.6827087402344,157.1781463623047,670.9297103881836
case_346,902.9880587571871,826.9042643386614,797.6630414837848,664.1784012761601,692.0866367288241,883.0502852198136,650.090139809669,534.5321732869513
case_347,1312.9076175689697,701.4752110671997,1214.7785497856141,647.4101042747498,600.1142373847962,1330.3711734390258,669.491906375885,508.61577547073364
case_348,190.68914794921875,578.9443359375,15.85491943359375,55.8951416015625,524.8635864257812,60.9576416015625,123.86563110351562,552.069580078125
case_349,738.330078125,609.967041015625,645.81298828125,192.169189453125,505.108642578125,735.6231689453125,210.308837890625,428.7994384765625
case_350,1188.2454538372594,803.1373463829569,1083.9681210546573,449.3281377887345,601.9612227084737,1202.192798419048,427.51475526745384,583.9844616331709
case_351,418.09844970703125,607.6778411865234,303.01666259765625,232.68184661865234,525.03662109375,389.4035339355469,280.9856414794922,464.3989562988281
case_352,1558.4621852230155,1019.3269661831114,1485.4674135998996,1957.8319638314638,838.6064862337853,1685.7572701928373,1994.5702290669035,691.312871623781
case_353,797.5775489807129,872.1752986907959,699.0982532501221,1000.9508571624756,744.8899307250977,836.606424331665,1043.0146522521973,635.5975303649902
case_354,676.6731375885009,625.6217868041992,584.5516490936279,276.2550045776367,495.04506004333496,657.7688335418701,277.6415093994141,470.0089181518555
case_355,2053.0478809768047,1094.6523014407717,1936.3316823779166,2356.761386860264,938.7985064389793,2135.8444866338355,2368.9041692986802,769.1825486143084
case_356,416.0025329589844,641.4024353027344,227.44418334960938,115.82199096679688,641.1132202148438,268.9453125,144.99810791015625,631.2230529785156
case_357,870.7153959846497,862.850060863495,780.000685043335,558.4053826332092,663.9840439796448,974.6313702964783,514.2124976921082,575.1717929077148
case_358,931.85546875,755.568359375,793.259765625,457.94140625,689.0546875,844.5078125,473.365234375,650.017578125
case_359,893.7872781372071,799.5581488800049,834.1562482452392,1105.588750076294,661.2205530548096,932.0799211120606,1046.8665139770508,615.2648146820069
case_360,977.0210906982422,673.5698575592041,898.3001338195801,586.5350057220459,549.355837020874,976.4317613220215,555.7435346221924,489.12558372497557
case_361,1326.8613815307617,907.2399139404297,1176.0377883911133,920.7677841186523,818.2477951049805,1303.7919998168945,943.5653686523438,703.8974761962891
case_362,1108.709955215454,853.4587860107422,1006.8150997161865,860.9262466430664,696.3757514953613,1178.823709487915,862.5337600708008,612.8855228424072
case_363,201.34631423550795,624.0747949750587,78.70581958595997,85.8055713527347,553.9349802381421,155.60142296057768,214.42573270771533,521.0159448723201
case_364,905.5759766991779,758.5737386281482,810.6957944696377,368.987501444288,667.2253136848183,922.9913582361795,378.2989318029315,597.4110628974081
case_365,637.5775526830489,784.608561010877,472.2635811098492,292.9353169187551,723.9982888627806,576.6585956755274,320.69490534847375,664.7374105287417
case_366,1640.081468146869,1025.5167837229214,1581.584457438219,2075.4459386770272,855.389374355358,1721.2989426136537,2084.0829488541344,759.9011138950289
case_367,1592.8502729442912,727.3190676703251,1479.123726257811,1250.383769556008,603.9284789928286,1629.694275947233,1261.4905059820944,480.00504846823287
case_368,576.6439437866211,866.4560317993164,402.36473083496094,383.6631774902344,813.7798309326172,509.87720489501953,440.4020309448242,720.1576232910156
case_369,2206.304931640625,963.8153076171875,2048.0712890625,2103.1646728515625,804.608154296875,2222.467041015625,2016.93115234375,681.6741943359375
case_370,1292.3712158203125,1167.2325439453125,1160.756103515625,2360.7589416503906,1074.8443908691406,1407.8026428222656,2248.7338256835938,1036.7322692871094
case_371,1018.2718107929394,802.0300608542306,923.9170545551083,503.02275814946205,712.567173137021,1041.038247216798,602.1208033762252,616.1840811711273
case_372,1100.2854309082031,741.4140014648438,1028.7850341796875,330.1872253417969,594.4334106445312,1179.3548583984375,361.89459228515625,477.951416015625
case_373,1807.7538301716238,1120.7840841988977,1765.768872270554,894.8900245859012,899.0851795245212,2035.8480791210295,800.3057463452056,651.2464982872076
case_374,1292.2592702315071,1066.0392483443304,1204.4860901552743,1413.0625928311774,838.7481225050359,1431.2631680175482,1435.1277438447883,717.8096319114078
case_375,1270.9742431640625,716.6898193359375,1179.6465454101562,824.3124389648438,617.486572265625,1337.923828125,819.6256713867188,501.7239074707031
case_376,1480.7345643305287,868.2672890933816,1347.6732216372598,996.6939629363103,793.8429340275541,1483.8734991428046,966.7076554746088,733.1540521000076
case_377,689.9070739746094,727.6439666748047,543.7374114990234,290.94696044921875,653.7389755249023,624.9523162841797,308.83312225341797,628.2329559326172
case_378,729.3411254882812,813.9081115722656,612.2114868164062,476.2878112792969,715.3895874023438,712.2255249023438,486.59820556640625,633.9520568847656
case_379,487.14672744750976,747.2825569915772,379.11452247619627,504.2641212463379,634.9443243408203,453.30679244995116,464.08520126342773,620.8230080413819
case_380,1070.8931038342484,863.5755635016849,952.4214869989454,1364.7198288990655,742.8856026654682,1055.4664737829519,1361.944821796799,678.5681663468478
case_381,810.6451721191406,704.0484008789062,683.813232421875,610.5281066894531,565.7467346191406,768.4074096679688,585.8805541992188,559.1788330078125
case_382,764.0098571777344,762.4129943847656,711.0414733886719,1081.9289245605469,631.8583374023438,804.0228881835938,1059.0735168457031,554.0990295410156
case_383,1491.3970947265625,1048.529052734375,1339.2852783203125,1085.546875,870.452880859375,1514.691162109375,1066.8060302734375,782.440185546875
case_384,403.42733085632324,775.9127834320069,245.18137687683105,228.92675773620607,710.7603593444825,314.02518600463867,286.3537148284912,683.85778175354
case_385,1609.4010444685678,766.3120318962368,1516.6714826437137,1323.3655087739917,610.5462741975999,1671.396690697544,1261.2894335869628,492.5519659244499
case_386,477.24266052246094,583.4598541259766,407.2185516357422,325.8974075317383,512.8229141235352,482.51609802246094,341.83788299560547,450.2403259277344
case_387,640.6886550876822,626.4803319867206,561.5352424555559,612.9356813335227,623.8410764386368,694.9686827257134,657.2319586610085,408.7384419320396
case_388,1580.743408203125,966.41845703125,1452.3834228515625,1878.265380859375,779.7393798828125,1601.1871337890625,1894.8486328125,688.43994140625
case_389,4259.071903553009,1568.0093609619141,4195.672442207337,3860.5896336936953,1343.1612689208985,4551.288186092377,3869.6354211044313,1013.4045131492614
case_390,624.6805191040039,788.9127731323242,463.3760452270508,126.66702270507812,718.4362411499023,549.3640899658203,146.83246612548828,703.5493850708008
case_391,547.150267944336,675.4195022583008,392.2604107666016,246.4116995239258,565.9086935424805,454.361865234375,274.51410278320316,559.1683068847657
case_392,959.323974609375,862.20703125,876.3019409179688,804.324462890625,744.3407592773438,1056.0923767089844,812.0121459960938,623.8962707519531
case_393,492.27956199645996,749.9358386993408,417.63264656066895,358.38952445983887,612.9883060455322,579.4098644256592,380.3777332305908,505.5875587463379
case_394,783.80126953125,1066.4031982421875,613.909912109375,851.6265869140625,907.6141357421875,734.0576171875,872.7142333984375,844.2626953125
case_395,2101.3959334335873,1134.9936298251262,1945.5192759678753,2051.7283123429347,938.3351517903996,2211.151215075517,2004.5033611419865,741.5488205107572
case_396,300.1721760177612,665.0199464035035,219.7002005958557,44.3647919845581,561.4666205787659,266.10851736068724,60.229945507049564,553.6593079566956
case_397,722.3678669929504,674.1947836875916,624.0851411819458,236.28212213516235,586.1173181533813,713.0730085372925,286.59199047088623,513.6950097084045
case_398,1392.3809921534473,891.8498497327715,1290.246389552232,614.139183557093,691.6755739243522,1483.7150991618332,543.0315459797329,621.6417814677992
case_399,1533.9949140405156,986.052316374958,1420.9261817869926,607.6340684474924,846.6338111793177,1574.1233130438343,606.2261381779896,726.4204293886909
case_400,1261.259269733429,725.0883484458924,1222.4242444992067,850.7842509841919,572.2055299949646,1370.3851187515259,841.9291789627075,465.0960546684265
case_401,627.0826620103555,619.7848824997217,545.5875415743019,400.8233371529138,536.3358893659561,634.4779185402765,390.72038564279325,489.61407094361704
case_402,877.5634765625,548.9471435546875,747.5311279296875,276.0284423828125,424.9481201171875,847.3052978515625,295.0927734375,348.773193359375
case_403,1564.4960059647387,1032.3458699692576,1450.2704487292494,1722.2684560088098,825.3087768496626,1647.1417344137374,1695.4396480366136,682.41735026045
case_404,589.4027750365482,636.2035493642384,513.5410547737149,582.0003269802453,523.4179623750715,563.0744324523808,545.8532172915508,505.892091010856
case_405,850.4431457519531,850.3887634277344,729.1483154296875,651.3197937011719,696.1209411621094,879.4462280273438,645.7777404785156,607.6829223632812
case_406,531.6045227050781,442.2642517089844,440.5388488769531,347.038330078125,400.8595275878906,512.8426208496094,365.785400390625,341.2935791015625
case_407,1357.5187683105469,807.1622314453125,1265.526123046875,1170.5943603515625,681.697265625,1420.1672058105469,1142.2586975097656,540.2092895507812
case_408,810.6674194335938,923.3253479003906,692.6923828125,382.4832458496094,760.1932067871094,821.6501770019531,390.44036865234375,716.2275695800781
case_409,392.5632748985291,789.4075361824035,243.52664804458618,201.35771755218505,655.850477733612,313.8555369949341,223.98472066879273,675.0597924613953
case_410,1624.1270840070247,792.4112287843294,1533.5389431903227,1393.8815977466732,618.6268710769546,1698.8757468972278,1299.9983830547508,501.5926834905583
case_411,1223.3419047590028,1221.7998012045568,1072.3734278590398,2310.0595876257316,1056.2755588343243,1281.0650328194367,2296.1806556357183,880.4296058901945
case_412,2616.834952468872,1197.5174831390382,2511.089425430298,1396.563091659546,949.4033957672119,2790.782472229004,1210.373927307129,765.309984664917
case_413,478.0511975288391,733.9644908905029,325.0858545303345,267.58207082748413,661.4436030387878,408.8625192642212,297.9084014892578,642.8263425827026
case_414,402.30994665145874,806.4828978538513,252.63051782608034,102.5941844177246,667.7236281013489,329.8695279693604,127.28787061691284,672.3390957450866
case_415,817.0147764249651,735.1734602845146,692.4057886065011,298.3475830751016,630.2373150792379,799.9764338414914,295.8467171048663,577.2943643009537
case_416,1874.0745048326746,1034.5662526105352,1866.462136087397,968.0117183453975,789.9681973155685,2061.061962557582,866.4164246270764,675.1717675787912
case_417,556.5717100524903,585.9085059928894,440.3251229095459,158.50556659698486,445.53526868820194,515.2089307022095,156.4085369682312,444.97514362335204
case_418,898.653076171875,815.873291015625,787.6315612792969,408.3519287109375,772.1152954101562,946.8827819824219,389.515869140625,751.8356323242188
case_419,1269.540786743164,742.497444152832,1128.9262771606445,947.3180770874023,635.9386444091797,1249.9237060546875,948.6150741577148,553.1406402587891
case_420,1139.5194370595098,918.9109349214788,980.9632841475225,985.1883079586491,834.3285387026066,1100.0380948244633,1057.4847527267461,722.2128317145695
case_421,540.9646102905274,663.4442185211182,438.86285270690917,225.20007316589357,567.7815307617187,514.5764596557617,237.3918049621582,520.5341036987305
case_422,1815.4744052124024,931.9028274536133,1707.9821795654298,1933.6591049194337,769.4833282470703,1896.772576904297,1938.8535726928712,635.5040679931641
case_423,1013.1063766479492,782.5596008300781,957.3694000244141,1289.990005493164,585.6004333496094,1213.0180587768555,1159.2558517456055,379.067626953125
case_424,459.05818939208984,672.9612655639648,304.7424774169922,281.40604400634766,589.1974334716797,383.5762710571289,304.5634536743164,549.9747085571289
case_425,1208.3636273765565,866.2569669151306,1123.5175141334535,327.4767851257324,633.2555070495606,1263.076416053772,229.18280769348144,578.2661198043824
