case,GT_sub_fat_mean_hu,GT_muscle_mean_hu,JF_sub_fat_mean_hu,JF_vis_fat_mean_hu,JF_muscle_mean_hu,TS_sub_fat_mean_hu,TS_vis_fat_mean_hu,TS_muscle_mean_hu
case_202,-97.16308658444729,12.767229296309655,-97.30938072666592,-18.62871786126481,21.94194572860417,-92.5350652933603,-18.272106007379193,26.273896011182366
case_203,-57.49666927648214,49.24740607917552,-65.1231861926674,-12.590092497430627,56.44124980435972,-60.7287677349702,-8.687558234482946,56.7308964360587
case_204,-93.9180113347956,22.234666961955952,-99.68110594827685,-19.218666747267786,30.837013812098846,-93.81542026284818,-18.561793399053787,34.30403442061788
case_205,-87.56021808498508,21.17164075565375,-96.48980201284522,-17.352725005903455,32.50211341154215,-92.60150954905563,-16.503389502096166,34.239857557665815
case_206,-89.4378126753032,29.85644423801414,-94.09767719104981,-18.959151570030556,40.38598553407299,-90.14990202036064,-18.496171588082714,42.616106107655284
case_207,-100.48584397701494,-9.141640570077332,-102.29636452813034,-19.78220462335467,2.6967894976278677,-97.68324234537563,-19.26038322358664,13.11944244172074
case_208,-93.79980307660831,30.294600986736487,-97.48436426300367,-17.57075586934747,40.766521455666194,-93.15665855286404,-16.951779592734756,47.09748679271923
case_209,-83.13823499153597,3.3034827558903705,-90.9357883469743,-19.117516070260262,15.252071958960311,-86.80346590467305,-18.631827686382643,20.93380230880231
case_210,-94.49029470897132,8.412062400159893,-102.38279954155917,-18.55151408868648,20.10648580200871,-96.7415431770398,-18.253254930937214,27.601884650458757
case_211,-56.50280255397963,15.485625707258222,-65.82436436492931,-12.418079257816974,22.04353010182986,-59.73202159957357,-10.928033537768806,26.588352501559502
case_212,-102.38557449227167,-7.003571873976959,-102.51083280939353,-20.205032151089473,1.8113301004579538,-96.61635534155982,-19.916027739383857,9.889056355775706
case_213,-74.59558444105019,37.26446523418638,-76.28927331746071,-12.795205709132464,42.633916793182195,-71.22698366439144,-11.202140408535213,44.016193156406324
case_214,-90.23291157918035,18.401059441861747,-99.28395700493438,-19.433421323167206,27.304061784055783,-95.02475559333823,-19.148172435227497,36.96780893425659
case_215,-106.48070659230025,18.365799872838046,-110.13738121829087,-20.168944454273607,26.867662339703568,-105.98357258785097,-19.471008389252354,30.9823867452795
case_216,-80.40474324474917,13.364983846614537,-96.82657223834237,-19.621517455953324,21.975958039042126,-92.35099962980301,-18.809430320716537,27.932780245764008
case_217,-99.91504770928361,-13.458200223588193,-105.65253223294275,-21.092302426167585,-5.504132981030879,-101.67240903906651,-20.69503289809709,6.208435962250524
case_218,-79.72146088895276,18.984566825877145,-86.05472610963272,-13.281273830414227,26.679269460593225,-79.99968593335647,-11.377193709208022,29.039040502308204
case_219,-81.74649188391393,19.745923989628544,-96.97339975024379,-17.139146980830347,29.537745166387804,-93.32222486072959,-16.614385133746005,32.28091662164202
case_220,-88.55960178438417,39.753527917678085,-87.05907908271314,-16.51656670056217,46.950128727740825,-84.60038459902665,-15.65114621482546,51.532909757064544
case_221,-92.88589090216993,25.255023961286273,-95.67522161003119,-17.950175007055904,38.2107688355769,-91.67522196479088,-17.148980118493927,44.04323087799678
case_222,-76.86946521524551,39.08794450616206,-66.78000231646178,-15.787615530601478,43.86427652809228,-60.04862523090008,-10.99115083540909,45.585414705642165
case_223,-64.87978384388578,26.922214143164343,-83.10623045633106,-16.31859908636067,30.640945060157833,-78.14213985653173,-15.243888909010845,33.5078421528908
case_224,-93.68563247252429,-8.424438521803305,-103.0526288503674,-19.57295094471201,0.7329411764705882,-98.95029927397671,-19.260790958633773,9.672259120673527
case_225,-90.10173838960155,28.017001685488136,-97.63999496593141,-19.764806486915614,36.49514561935867,-93.08462949858391,-19.378597634925175,39.99689855985417
case_226,-108.72179063862538,24.457738670665062,-109.49062914020416,-18.22082260110206,33.33012331682692,-105.25101999417902,-17.790813651021264,37.591163382843284
case_227,-81.89170310531387,28.29654385344441,-95.47685584342803,-17.808267282924934,35.30102320201318,-91.92587814299831,-17.02443456333387,41.09682885232375
case_228,-97.15946025719677,19.84043160007542,-95.71692467758552,-19.876475729051837,25.177536074251325,-92.26041073682647,-19.59903060711422,30.644618426535914
case_229,-112.3180604385974,24.32337004891455,-97.44433823339448,-16.834948692575672,33.00361854841111,-93.09420929566711,-15.530785473980577,35.714178637249454
case_230,-99.44177029014574,38.49389476150039,-100.32452505749032,-12.671843931720128,46.53754195865968,-96.25507812879826,-10.583724683804018,48.23011312499135
case_231,-96.824225345176,21.931195994960152,-99.98282720849765,-17.966138460519016,30.746063084757484,-96.26904840806546,-17.573813615752105,34.57436740193791
case_232,-86.70372956749453,37.764558673585974,-96.75964682612275,-17.494172987401935,46.90512534170087,-92.33704933524076,-16.77020397519375,48.76414570005782
case_233,-95.1181795782155,15.162059183657949,-94.66262067226373,-19.29820927347351,31.027091815262615,-90.28773278352875,-19.10974439664646,36.73888522103134
case_234,-87.39253871953922,27.84504447180225,-101.30793476641658,-20.32601153270507,33.33139204626957,-98.51563493543581,-19.975080296471504,37.99232333122548
case_235,-93.5266765012671,10.022721624944413,-90.60959725826503,-16.016006727626507,19.141447429254093,-85.79508226847825,-15.386539735465208,23.066567964930172
case_236,-97.48388810033326,12.73032241445928,-100.28999947374884,-18.273299652066154,20.62652405435182,-95.76425434384564,-18.31682112329496,28.798485561038916
case_237,-89.76621042277905,14.383341245191684,-95.79141886488691,-18.72213618337981,21.143597705631162,-92.33214847921772,-18.201877908413213,26.11243601341361
case_238,-83.4968486743072,37.23610211772199,-89.5482710349861,-14.45908228591389,48.54916001901844,-84.2575340405417,-12.841280427526309,49.56784064092649
case_239,-81.92506650847778,22.355558893211693,-84.95948662702419,-16.97411397911463,27.860105379694932,-81.7104835336548,-16.50917371757418,34.41323314140724
case_240,-84.99776119402985,20.635052499806598,-92.18039792835143,-18.316646721969107,31.458897087112675,-87.733729940986,-18.155946738053533,35.87316678855999
case_241,-92.36325184984086,-14.47355537686741,-102.49053721791306,-20.314394999966005,-2.1084031923016924,-97.08420448427545,-20.07329217872857,9.061155077814266
case_242,-100.01179506263105,8.522583622987726,-103.04934708831401,-20.065097144026836,17.89262036771769,-100.23767472507573,-19.411287413031815,24.139987557030278
case_243,-89.84672888000759,3.532188270170876,-99.53449945665388,-18.93630710216884,20.489710959910713,-94.66936089493622,-18.579423361218286,31.236681971356997
case_244,-64.84311062903133,44.95331444255756,-78.44344395755701,-15.241819768474542,52.55841940968962,-73.90119342220802,-13.728240743706873,51.799614273029086
case_245,-81.4554014484014,26.79759747620763,-92.12612833103792,-16.718057887748003,37.47709771654022,-88.58086353398853,-15.970587744691434,40.10891073727196
case_246,-89.19267957183091,24.90564658129998,-95.7183981166374,-18.64308281796182,35.971391366489414,-91.49298238080452,-18.15372372837966,40.62938073100337
case_247,-72.030366218289,27.406911231972504,-69.71512695553908,-12.791855182470835,38.705480807810616,-63.453877630407625,-10.892525744481052,40.469325976937434
case_248,-64.41878357066125,50.16625104630179,-71.08370199964608,-14.307253171706375,56.58293518531764,-64.89295697638656,-11.429951179591376,55.71975146777809
case_249,-90.1074783518465,20.557298945496125,-96.45248744147004,-20.083076266546694,29.176564855659166,-92.40940612785273,-19.66299595060774,32.842932987415914
case_250,-106.89421601884061,19.40413207624926,-106.9844382207688,-23.118196203835726,30.701330079316655,-103.96904107689787,-22.94368449907035,35.79413164633228
case_251,-92.95273649750342,-8.414503712874467,-96.40158341769451,-17.447326439139605,2.1019065448256016,-89.72638636142305,-17.1656066706336,16.91358208628207
case_252,-87.63264116575591,40.05793940459962,-92.9346435005902,-17.027654448459817,46.80225489311807,-88.33599862272128,-15.299555890101619,47.3228473502766
case_253,-87.39354874220655,10.196748978841056,-98.29718716142749,-19.7539562212003,19.44891096094415,-93.55660985847966,-19.458491489477407,26.534792298181237
case_254,-95.81424253317819,-8.32145168760837,-104.35939818489251,-19.426581286609803,4.988424957817164,-99.61756206822326,-19.030288397693102,15.093047368954908
case_255,-104.43039931245912,17.19310727570897,-95.45697598463016,-16.764922591400396,23.87000248452349,-91.14347512106708,-15.67941837639311,26.995247142289074
case_256,-87.94658765941003,28.400172532127552,-92.28821441833001,-18.014518588442865,36.814378093527615,-88.45503765520048,-17.423066009589103,39.64773378732867
case_257,-88.89969305825909,15.794134039467878,-101.49531820996896,-20.02816954281665,24.982072885340767,-97.63608821854905,-19.520048381572188,32.79035574919999
case_258,-103.3265815395841,28.46571474186274,-80.29526279607525,-14.76078804347826,34.8347196739113,-72.14801287382924,-11.516620756967791,34.98524582896156
case_259,-84.59301843078944,39.125151591660696,-92.08713930296828,-15.949645036886054,46.732333079160405,-87.51984703632887,-14.162099246754229,49.16485012192046
case_260,-91.835246604229,21.125973343888198,-104.42357429735522,-17.568577484022125,31.281100311341984,-99.81322720759785,-16.998891768686224,34.36136787213615
case_261,-87.61972843854784,4.183180300795393,-95.95145136128605,-16.54587644436357,20.43532205675946,-92.3402053450779,-16.118843775578487,25.917741353504034
case_262,-91.44712470554924,33.25494058833128,-100.69153999543936,-18.66533160879292,39.815178199866956,-95.82062092755845,-18.246293786702804,44.648798541597124
case_263,-96.57191024532915,2.7027392197555398,-100.07257511101996,-17.178426880888647,19.125142000527763,-95.3114914904116,-16.673366219955287,26.64149664504856
case_264,-89.1641711434157,30.466502832296005,-95.85989041425015,-17.369863096801144,46.90037648545281,-92.59135590848668,-16.84898578324006,50.73436383521692
case_265,-75.95431267924269,2.670912190662979,-82.88023786584114,-15.39076651132635,12.48663195075001,-76.90063297868878,-14.68146581647083,18.17952083748373
case_266,-108.09242339872812,7.284754354194615,-106.56102160058913,-18.978448200259717,19.470230205429957,-102.70953590891072,-18.55956947751804,25.16950805321159
case_267,-81.09465369745106,41.10097029133737,-66.6999502254936,-16.21411262613476,44.342211554378416,-60.207143495410854,-10.674189489983547,46.20913858092105
case_268,-94.8967806317251,24.6459240136122,-97.71659880989665,-19.06473792599482,32.16247833115833,-94.12468519521947,-18.877038150774073,36.46689981915086
case_269,-94.49923441242727,25.539906103286384,-91.94643598954133,-17.73706055101937,33.192652161279845,-88.5932231420145,-17.013391968104,38.17312693626765
case_270,-80.68041069155706,36.01862374541697,-99.5680085218541,-18.972798097407885,41.46634074612176,-95.54501406013411,-17.844828474640966,44.834489289710305
case_271,-76.92559198230063,21.04529308628626,-93.99083448660986,-19.607481726593875,32.07383971886884,-89.81688152922872,-19.13810289304331,33.57976012666748
case_272,-91.13732125856704,19.69096650192202,-91.05040990799324,-15.105172550000658,29.534175054446994,-87.41430145853532,-14.474136879942675,35.927822532875254
case_273,-83.28147191093998,25.661591496696353,-92.31914519906323,-18.972756307389247,35.0590700388417,-87.625912811188,-18.63827069276758,38.90582910902625
case_274,-85.63897548161121,39.57965408987475,-96.76236963767337,-18.491585698059602,47.55038801249145,-94.03329982149819,-18.124673984604478,48.405101939561405
case_275,-102.62916002360119,1.5739264692267951,-104.51493432606921,-19.09718722957812,12.637092619670817,-100.10880188807133,-18.639987833914308,18.523546683039214
case_276,-99.88766967046689,24.809878451811187,-97.42033308200648,-20.005004789974944,31.989172459531822,-93.32614880373765,-19.557574492822752,36.55550684995558
case_277,-84.49569453465715,52.28597741134294,-77.0288435411119,-14.679148014440432,56.54659328071304,-71.04073914911903,-11.925717128171115,58.07417859990024
case_278,-82.77575011195701,37.44029771057577,-54.91547325651102,-11.289070392630263,41.36539795790152,-45.90759373516848,-8.120883983888156,42.817987934556655
case_279,-83.1386219160351,24.484808835696832,-94.41916670948609,-18.49794513785716,30.160647645207955,-90.40752740265246,-17.972647274561574,33.7930392192991
case_280,-94.94996645717606,0.3031702053524261,-100.86839988655964,-17.90038050634783,10.044908490144465,-94.56687141762613,-17.350279004378603,18.26505399014051
case_281,-103.23096912600603,9.211872801846905,-105.22431232448626,-18.264446060866383,26.158786012024915,-102.46842769612248,-17.65717867486822,32.753023218565
case_282,-80.69526528500887,4.3409550968661845,-94.94746598671999,-19.013521028507775,16.964889203303354,-89.39937998018779,-18.70291831761625,23.212818138051784
case_283,-83.67659934194194,23.40848154000862,-93.3053383936656,-19.064932827781615,30.44201148433842,-88.1314390560035,-18.879650284280913,37.432388412617506
case_284,-78.43926780815438,24.624879222087454,-86.09963817124307,-16.458108559698285,34.11443051480395,-81.87035398916771,-15.643612864865082,35.89463409588944
case_285,-71.49190674409876,28.718466185233936,-89.43451295912168,-16.65553993279122,37.981819046441515,-84.33600696502667,-16.019029507063035,41.69366563049764
case_286,-103.44305181082854,26.367428983840227,-102.9069340720538,-16.481250727844415,35.9443302787369,-100.72893255523938,-15.618003597394157,40.89382373351839
case_287,-83.95576361820069,35.45334011617472,-97.86353584074672,-19.633898384196705,45.42891314217907,-93.5020529861877,-19.031947948196198,48.08915560133456
case_288,-95.45039381934184,32.4255653917975,-100.3918772624243,-20.189514801069073,40.870865701571866,-97.3976023603596,-20.258472421436952,41.979139249876624
case_289,-89.10769581485431,21.30703730887478,-95.90752454610279,-21.51576521092379,30.30184138267535,-91.76152323100287,-21.159139379742015,34.30469925452713
case_290,-88.55526352254391,17.06563554079704,-97.57320637417988,-18.13226613612744,25.710422111183124,-93.43426469125981,-17.701382460267254,29.578769292567245
case_291,-91.30256925104784,17.673767937870682,-102.5168954878084,-18.409022813244118,32.10133604736654,-97.81934622843042,-17.425353223248095,35.111809607031795
case_292,-82.28899927777485,8.82204659626281,-95.88299114463759,-18.577424437376447,15.771913239026107,-91.2615268777178,-17.907943654330968,22.074063087115594
case_293,-89.77830290621623,32.246140578847175,-98.8764500165621,-19.038401805559452,39.017926785717094,-95.11890532100384,-18.75932742456043,42.56800141118363
case_294,-65.50741985160296,20.676202832970546,-75.24523448834537,-16.03414017410924,33.626209877648705,-70.21467437579571,-15.471672565311447,39.05486907689409
case_295,-89.93868472848739,24.927390066864174,-97.49376678174147,-18.01316674037512,30.399020774320093,-93.30358863488546,-17.13131113000574,34.936792881539795
case_296,-77.95151928444557,47.81873869643205,-76.24246604197953,-12.985687825033839,52.1819750058092,-68.29556005833825,-10.51248154746755,53.56876193393408
case_297,-95.32417076747474,-2.674489111453734,-103.01327554614201,-18.560034871274237,8.940212173017025,-99.2980437390935,-18.10876980315397,15.27620374371027
case_298,-90.51575786398145,5.954401163222266,-97.18848023077165,-17.84227848041607,19.927611501054013,-92.90698572689817,-17.29586759731254,28.598428862925477
case_299,-86.77090203162322,25.67062675445574,-100.5559897508906,-19.185682555081826,32.92060367698221,-97.34477276506928,-18.91992829595647,36.71776950292428
case_300,-101.59785199927406,9.141542010077643,-101.91679836583735,-18.731082068519175,23.89817238472015,-97.51920829845054,-17.67985478572114,30.385724643986194
case_301,-95.18676758750529,-25.88951848726186,-100.62467580892405,-19.44769569089565,-11.305023863350916,-94.35079419715566,-18.579813241111843,1.945774085036493
case_302,-84.14929698166924,19.91602082128398,-97.40573748331039,-21.90650504325411,28.02535687531649,-93.25003974447912,-20.015285119084634,33.5673987260184
case_303,-109.63803239169408,-10.223930614786358,-104.79164794421611,-19.761250834081604,1.7694405459998332,-99.11274215488069,-19.088387753371215,16.308245883842954
case_304,-99.067088521209,-7.764203161877646,-100.05488749735753,-22.115806059688964,7.815385841074587,-93.84252109085084,-21.44981460714461,20.729488721918294
case_305,-88.7058205727056,29.20261343012704,-75.72398596374889,-14.824649056486122,36.7004128225088,-70.49773233517809,-12.932761850252355,38.30423009808051
case_306,-83.78534668921556,18.6672462645494,-84.86334246329307,-20.401760775654495,35.677706324514475,-81.15954233293631,-18.580840607095492,43.322140481837316
case_307,-99.99240112954264,18.76055981737665,-99.17555277318984,-18.889968422702808,31.930764409918314,-95.87590857005006,-17.78709167202317,37.53645630235061
case_308,-103.56629703396673,-10.572007597852261,-100.48165886237243,-19.197249025143556,1.5735449312896104,-94.2489637610989,-17.711484812423183,10.948018753068897
case_309,-109.00448384705199,16.046959839696143,-107.94249272605057,-23.581256767731457,26.59724373085924,-103.96381502391932,-22.56761139061757,34.54389769781979
case_310,-85.86999019479123,29.465801047271782,-89.41551500686505,-17.106628214981583,37.421663793885514,-86.12061188127417,-16.74510911303567,43.95383803873366
case_311,-99.51631299804416,4.925727857799571,-98.32228598261462,-18.762961037272934,21.176851809454035,-94.35524913580082,-18.05905356409995,29.087490648962035
case_312,-65.77275635604127,34.47375648382489,-66.06559378656583,-17.021331046936098,35.977859854676765,-61.24522729130897,-14.373938417771829,38.94520758446348
case_313,-97.25864138500523,5.068835790948756,-97.91209272147444,-20.824614248268283,20.75554947197694,-91.44285409211216,-19.54763896436792,34.694301743745264
case_314,-98.49819857728689,22.990365828453324,-97.17488663971038,-16.279076195795042,31.98211155772798,-91.15487174687311,-14.88128660970787,38.65274770594907
case_315,-104.94859040772242,-2.1678646203033756,-104.40436695546393,-21.147012067345905,13.779486153582349,-101.20925516246247,-19.548997419671043,25.12846000649231
case_316,-87.28461173316951,22.636985347325794,-63.3285475986954,-11.969349937646005,29.78982672932839,-59.423009081669456,-9.523918455709904,33.974499413019394
case_317,-103.3234375775568,6.311205964988114,-99.52084851515167,-20.408987148998595,19.423800662356093,-93.49416776018793,-19.217164545643453,27.869845626324466
case_318,-110.0602781783158,-3.2433545247867994,-107.96903890201818,-21.254118625224788,8.765596758754516,-102.19256398202164,-20.682556607716354,17.786114641161127
case_319,-46.80580832909906,26.814458437074617,-78.01263691230162,-18.251292831201642,48.00729894521341,-75.36911861811696,-17.082085996744354,50.06852203965973
case_320,-88.04544153555808,-11.753174153357264,-89.52095993008096,-19.1303941448224,1.3165274820620252,-83.83742195057157,-19.57637056949485,12.088125410682437
case_321,-101.58549552811188,13.821136730163229,-100.5455572950196,-20.34198064125272,20.024508482987336,-96.05051641205532,-20.07714603719334,27.65287009787762
case_322,-108.46565895851424,6.296204594603065,-106.87783961401136,-20.329639087788404,17.860408987416985,-100.8896234829851,-19.37550384015707,30.480834987683664
case_323,-99.38135356470801,13.347474083407903,-98.62714795578933,-20.51250878327103,25.784213351144402,-94.59667014624091,-19.912150484793603,31.398433388113727
case_324,-96.50370134943653,3.561345532619403,-98.50075312720925,-20.84957717121588,19.201067390270197,-94.1988382586882,-20.68378545644136,31.303430054609223
case_325,-94.76029562755271,25.42714781495748,-93.80701801435005,-20.19913928260856,37.84227348631964,-90.31680262870492,-17.61949063560667,43.49168892410946
case_326,-92.82301669450793,22.50713933604175,-99.10574874976848,-19.219848766921785,34.979292857458155,-94.4366804733884,-18.68068326918307,42.77971417293457
case_327,-79.32902891344817,40.508800750997416,-63.84301258642742,-10.291030234458482,42.439709730702845,-59.65809499651214,-8.502660884990638,42.67747759925846
case_328,-97.40017634305468,23.59044685158731,-99.8399051818622,-17.597477926811415,33.583893236290315,-93.51556321532169,-15.485610227815036,41.25705051128257
case_329,-90.16233578088433,26.072791170513433,-93.2492629663835,-18.209274781341108,40.042623979912115,-88.43103816997477,-16.9501196103573,45.28583091965865
case_330,-85.49772318629917,32.82741979542902,-82.71667745415319,-14.847358170509517,39.66144043690977,-81.28567046071313,-13.795657812360254,40.67678234856738
case_331,-100.59983006677578,9.660497932105978,-98.77859139928105,-19.265868741809825,16.674395430277013,-92.8518766456112,-18.084917034169866,24.705155861757397
case_332,-98.52035094604398,10.28868471785609,-96.07802004583411,-17.281955243394833,20.62017681957989,-89.1202850289262,-15.4911980880792,25.297492009581088
case_333,-98.2384584071644,10.759296108635256,-99.32713330070158,-18.321398743599985,21.92386690201456,-93.84740445995924,-17.699917119440094,28.113212547583483
case_334,-100.15992786903722,0.07570512109376494,-99.59074361281061,-20.300084801174084,11.069263420612415,-94.49176091004279,-19.645937096224035,21.554848398553567
case_335,-100.72332200503682,13.719706533322404,-99.80702844790211,-19.97511838812001,26.824245115169248,-96.48691543442952,-19.240962867210413,35.48283557723702
case_336,-88.48370979716181,27.352530368317996,-83.75323642783904,-14.864275139145098,28.502229087903302,-77.80056339591746,-13.819611183214363,30.529990541319215
case_337,-101.76404714391767,16.19723663820449,-101.60307042402533,-18.96547103036451,21.653390251867457,-97.66194229442671,-17.97318055563105,29.53733641766984
case_338,-94.91895552636134,15.349819591623715,-98.85713643746269,-19.496486069519186,23.317392629386024,-93.10613927638992,-19.022203488251186,34.706998724169836
case_339,-91.95266516922568,24.619098305196626,-91.55852837704805,-16.24780146260593,41.146096706377016,-87.07822336208906,-15.104053506618055,43.320241754590015
case_340,-74.90957432102407,24.150807084443926,-79.1616599610458,-16.368588978360428,33.44732576985413,-71.47578268672589,-14.333361413558537,36.85851715595378
case_341,-96.57748886713634,14.057302816732014,-84.13404745356175,-16.858139775207135,17.981662960701406,-76.51386909670585,-14.774956781126063,25.43637445928256
case_342,-92.87908399654171,-1.458711062263497,-90.93935666770838,-17.812449869055555,11.917811659429915,-84.24179959622998,-17.03754122812546,27.70961643847255
case_343,-85.50299332773585,-1.706783911963181,-98.58219316521036,-19.57931797053539,9.380967467511514,-93.33278696255246,-18.313275192138182,19.649585932344113
case_344,-78.91497524249797,33.638605172043114,-69.37517154342751,-12.57367807332458,43.58480813417754,-63.43262638418142,-11.049209321681232,51.77657239662255
case_345,-74.49771105012213,40.23117832298105,-79.67163765161894,-15.218037357572241,42.86691633700383,-75.2047637374631,-12.563631007490953,46.748773378115025
case_346,-94.16495730494795,3.7852818099602996,-96.61925570457001,-20.897145074490147,14.839534209361599,-91.38080964182846,-19.790459323768825,23.825169049096363
case_347,-98.79742946708464,9.841397135569458,-101.50004725400723,-21.003723964868257,27.122368169332336,-96.93536233111134,-19.770853757575168,35.19320616181362
case_348,-91.81636462627363,43.61280571116273,-41.020112254443404,-15.771493012559702,46.18860735647341,-31.891565287915654,-8.507673272266459,46.92275316115629
case_349,-68.86350935784671,27.05474448902809,-70.81960117191191,-14.94235350166746,35.77871962492599,-67.0703383959278,-14.21455727428389,43.940139065824965
case_350,-101.36125378974012,12.943786586557751,-103.73880177962076,-21.11966262519768,26.734695278184482,-100.06883058566939,-19.785603844815814,34.84802837294195
case_351,-64.00619970438495,32.86186927609761,-58.459891230455476,-11.92581171106701,34.03824021761875,-52.90539754192309,-9.87896338110773,39.78473526237192
case_352,-108.17624715747584,3.893635052436868,-105.70928732787092,-19.485315850283474,16.371272925367713,-99.91175581746751,-18.942239780563916,28.56175356247447
case_353,-93.63327554513312,6.449789690706481,-94.39942866976423,-19.155540918873786,19.258292920331115,-88.45217803121088,-18.043600225152485,26.18009125828416
case_354,-71.1946821799707,40.10132972174341,-80.12546510619853,-18.32153444278125,54.76658654732023,-76.25499930661489,-17.73562437941709,51.909978953542534
case_355,-102.26291546525474,2.8826307175345947,-102.79471025054892,-21.68773946986974,11.514506007206457,-98.54815362175121,-21.767515595279043,22.169084450325993
case_356,-76.59826728702069,33.25328066287696,-79.9629283455239,-15.94301568669299,35.28394342954526,-77.18192095588235,-13.260305499676088,37.06389877700631
case_357,-88.7001329472071,3.195623999216456,-91.2479414225098,-19.350468983721953,19.332824224126448,-85.39400734411896,-18.40418668470679,28.09265827456126
case_358,-88.16941585797825,28.756324786545726,-93.3631721363342,-19.37308181143535,33.627433417612444,-92.40378780169662,-17.439737088582003,37.631650586372366
case_359,-98.7167090754877,18.301515588543555,-96.81306441325658,-21.382405485506574,37.66239031414788,-93.17053488748108,-21.162624218047934,40.10722914370331
case_360,-72.28540401586916,17.907899952142856,-76.18099261614059,-17.275207611931744,34.453905330343034,-75.67234304555821,-16.102068558129936,40.11858602439646
case_361,-100.84311963861526,6.334107704113276,-100.12685650338763,-18.48495331410313,17.801543132535738,-95.72676602358965,-17.64538609258136,25.998414827460067
case_362,-99.31841008857428,-0.7753263321579535,-101.06988050785901,-19.5972404659292,16.61814777782997,-94.90471631732818,-19.258002037079176,24.290725823360997
case_363,-78.76673821152457,35.63846227225031,-55.90444307485433,-12.430619796484736,39.836408868367634,-45.94167575916453,-8.253665809768638,44.90858654253068
case_364,-107.05169097147194,9.831221451850361,-103.32036405809387,-18.973691358503743,24.963162186520936,-97.8061398610077,-16.940187222446507,33.64968763481234
case_365,-91.69867722580534,29.544857509786453,-95.83317537315175,-17.229427128416265,33.1438512608113,-88.05820995962316,-14.590998783061872,38.886918997091044
case_366,-103.0567331715798,10.3691324077991,-101.58153887585982,-20.951469833729217,22.767184204156436,-98.27865804411705,-20.618891454091287,29.129994991709072
case_367,-102.0875135307428,-3.9879775793431382,-106.6824419620251,-20.657107938715864,15.754905673726398,-102.54407689068955,-19.659371793466892,26.395804752379856
case_368,-99.75871364662494,18.82060877556973,-89.79642577800954,-17.42280636341039,27.60349697062029,-82.54702653162379,-15.481804696889313,31.617772863310115
case_369,-101.53641270218905,12.859373763152146,-103.60177585857502,-21.041802761312603,25.59523845646188,-99.8277203957938,-20.83173149666822,37.21468767207919
case_370,-100.45124517042194,4.652184686020212,-102.29064091861595,-20.264806618437763,20.040651210498112,-95.52344354953408,-19.752550812896416,36.135652343926964
case_371,-98.24239978953094,7.65286147748739,-94.25689676177481,-16.812925718070584,18.03282816315828,-89.41120500999057,-14.791068771357855,25.63952753431514
case_372,-102.32644070157465,1.2280935139063927,-101.48524945457342,-17.48319670597043,18.561278974026298,-95.77110459023265,-15.38744689280201,30.483868798874592
case_373,-96.32289175075375,-16.555692294589818,-100.79612516453726,-17.81229200443724,2.6453767059660374,-95.62741052967185,-17.986904094557683,16.8989256452724
case_374,-97.05318818484086,-3.8487417559511803,-97.47061864084009,-19.672717153739573,8.950713596796446,-92.68790127908491,-19.062661791861817,20.539648438057252
case_375,-97.07520946624034,2.5868238069616325,-104.5325218244073,-20.663915794524247,17.270480384307447,-99.23958887607898,-19.189037741198042,30.061984835122605
case_376,-108.07464147507397,10.212475009219899,-107.52077634207572,-23.13533736055158,23.952874551514764,-102.47379928162755,-22.36766039051604,29.861707507700796
case_377,-86.2103964501949,20.215382901479703,-91.94256774533018,-17.466058083125738,30.100562367340387,-87.20529978178267,-16.09080241481001,33.20573814041746
case_378,-94.67189628876461,35.20875840138978,-93.69670443258259,-17.07028269816638,36.14132049784732,-88.37535314411056,-16.213914147828294,40.17791009159287
case_379,-78.2126575900632,26.374606835440325,-87.28700009148423,-18.359562986085393,38.418312380248075,-81.99528573950916,-17.240040241448693,38.25661047103769
case_380,-94.51906914857507,26.323347604387145,-97.83951680791392,-17.649072874795863,40.33987501922243,-93.30438222236216,-16.84763342712694,45.48863754629771
case_381,-80.5288878182356,33.43940340849244,-95.91430131004367,-23.017013178937994,45.37998593081632,-92.70647956918683,-22.17277038487178,47.26786819443708
case_382,-104.67255520504732,9.672728569622182,-98.41829742705468,-18.768446401195376,26.827419468417222,-93.92823323966526,-17.549741971473317,32.077882912422986
case_383,-98.95327408783695,16.69250717441542,-102.44009096357128,-19.4217035129543,30.9106440416506,-97.35145889663009,-18.926315398016428,38.160758999961
case_384,-71.43646053874116,42.1788873070499,-74.71609799706265,-13.792582010501599,37.94425843527126,-68.3042522075361,-11.839573297045762,41.19198864460199
case_385,-100.74309063962632,-5.86877234412411,-108.06504781806763,-21.205987202838244,17.318204646873816,-103.77811796515151,-20.432162606486326,26.542924937490433
case_386,-96.55055860496233,16.40896172291035,-90.36169073694683,-17.945309166758847,23.862777456057252,-84.46976014458208,-15.397273206618626,30.36943923380763
case_387,-79.20651739992292,-1.7858952881055283,-80.2021580276193,-17.304048001899357,7.4062169756304455,-72.97503759589333,-16.55371562572338,19.169151679271543
case_388,-99.77973774947971,21.12194482688931,-97.49668744760116,-20.137572911758493,29.426371303888377,-93.04196677193778,-19.255289062399342,37.292156497686044
case_389,-105.17816410324416,-3.572928285926752,-105.65272866491333,-19.556140655834927,2.6132917058525647,-101.60482796488778,-18.957931237964605,17.880202793200674
case_390,-87.70826304339529,27.088475463441466,-91.17831379853257,-16.099721427495858,36.19883584328353,-85.54431038972311,-14.098009287825155,38.47814565047951
