case,dice_fat,dice_muscle
case_639,0.8880073209686735,0.8019840606364599
case_640,0.8952945317275888,0.7979919538974883
case_641,0.881025266340815,0.8389560693314735
case_642,0.8085394516677192,0.8141398681876695
case_643,0.6756942177567042,0.8293787683879832
case_644,0.9029084512918268,0.829823216062003
case_645,0.8859201561693485,0.8210215754946928
case_646,0.8646115443239303,0.8497221489688216
case_647,0.8568624627896569,0.8226297857406157
case_648,0.7878150420903862,0.8140188254181465
case_649,0.8791667343948468,0.8699367185872502
case_650,0.849306192970142,0.7988583427109331
case_651,0.8509432721638226,0.8548781681182112
case_652,0.8074852162273799,0.7177589781537702
case_653,0.8672928709055877,0.7777486196817148
case_654,0.8092471910400525,0.7941043113275987
case_655,0.8418278043050745,0.8216861666778443
case_656,0.4622317760476624,0.8657625353071977
case_657,0.8523518171289678,0.7863435543919354
case_658,0.8366523766764187,0.8373744187824305
case_659,0.8938224623159821,0.8254020068408578
case_660,0.8557920085920251,0.8182233413363003
case_661,0.8792430266929843,0.7768220351096694
case_662,0.838870245318942,0.7588705946451175
case_663,0.9037711297584887,0.8236383300237595
case_664,0.9163022469829368,0.7530901683633703
case_665,0.91491086762611,0.8616948372140337
case_666,0.9040650146681029,0.8370613394039654
case_667,0.9067647890334637,0.8776786220097976
case_668,0.9011877094648058,0.7803103317544204
case_669,0.8682051239733074,0.7723783655324366
case_670,0.8995470955373746,0.8318312389434913
case_671,0.9104182491941941,0.8493430538293719
case_672,0.868998045713125,0.8306053233727356
case_673,0.9253426126608759,0.8065808890604386
case_674,0.8349968953160418,0.8683442072346832
case_675,0.8870727333775577,0.8154391379266003
case_676,0.8818424283476567,0.783658817977488
case_677,0.8992162876912487,0.8490443355124067
case_678,0.8793954570386405,0.859045580837691
case_679,0.8897804036775326,0.7942474961863849
case_680,0.431329146819452,0.8441330574899731
case_681,0.8343440799969487,0.8268335766030898
case_682,0.7055525329059337,0.8547541845036098
case_683,0.7199761166333044,0.8233585048451048
case_684,0.9184334082361021,0.7718183286407772
case_685,0.8924102510894376,0.8248833872700718
case_686,0.8797655387808698,0.8774012159415489
case_687,0.863338454724137,0.8200485414797664
case_688,0.8675628295447765,0.8606005102374567
case_689,0.8856149421845291,0.8236997136871337
case_690,0.8810722336586297,0.8378279883381924
case_691,0.8167788932153666,0.8310186851721456
case_692,0.8717247535800632,0.8411720979306045
case_693,0.8681742977524245,0.812252120867199
case_694,0.6732237073869963,0.8485009731450321
case_695,0.870625538274386,0.7987670629678556
case_696,0.8571768416113315,0.8701703173513273
case_697,0.8844376683764382,0.8022371953014896
case_698,0.9020580372958872,0.8508113806791452
case_699,0.8928509609569809,0.808566218745923
case_700,0.8859971285612488,0.802328359505658
case_701,0.8231123111398956,0.7811837727676524
case_702,0.8451100457475432,0.7995232998937617
case_703,0.8537584296925986,0.7902229391643136
case_704,0.7975222008793662,0.7908135824640984
case_705,0.9147600990109039,0.7593622737953697
case_706,0.8564030105002877,0.8718182977790909
case_707,0.8669884961962313,0.825110870552083
case_708,0.8677882534580291,0.830616157790126
case_709,0.9215216572504709,0.8487279868184289
case_710,0.8494900258152686,0.8180229292267058
case_711,0.9088977336579884,0.817853575138289
case_712,0.8779859906737957,0.8648589854752731
case_713,0.8370471081743263,0.775020122806614
case_714,0.8991452301256919,0.8806440730300137
case_715,0.8600826466389826,0.8429832605630911
case_716,0.8418200169602978,0.7678822582021813
case_717,0.8707537027136588,0.8229694237701402
case_718,0.8007422845870067,0.7437708427383536
case_719,0.8273663686092749,0.8238753719586908
case_720,0.8749764391379866,0.7985650526752816
case_721,0.8865896160690157,0.8334790739624264
case_722,0.7291249248300535,0.8310148398759625
case_723,0.8660386771135957,0.8556323901479991
case_724,0.8905780819571938,0.8071974307661626
case_725,0.8821063836865041,0.8326865306017199
case_726,0.8609018965160032,0.8302190125848465
case_727,0.8887576776835332,0.7966452012657947
case_728,0.8606764603945133,0.8363999895454902
case_729,0.8548342685440387,0.8381565110243219
case_730,0.7597315697524466,0.840143989969819
case_731,0.8454792596979962,0.8000061481787941
case_732,0.748568108242716,0.8667068644480824
case_733,0.8237108828754985,0.8725163099153502
case_734,0.8611308635545718,0.8199316493105404
case_735,0.9145264656904544,0.8126462036524907
case_736,0.8359361625902049,0.8609650712044247
case_737,0.8781720683140891,0.8551451879392636
case_738,0.6622572190237237,0.8433041617230109
case_739,0.8032526729140845,0.8665319112167408
case_740,0.7882276201298835,0.8396512408797897
case_741,0.8810586919956186,0.7865824149570267
case_742,0.9152858238497711,0.7647598020421564
case_743,0.7716997359713662,0.8713403004789114
case_744,0.8879627133185112,0.8149392863213897
case_745,0.9080015503437018,0.8687828623999968
case_746,0.8755830344036474,0.8727221996445533
case_747,0.7970101993393282,0.8240404882591061
case_748,0.8538785823613237,0.8131027761909105
case_749,0.8510028653295129,0.8609082592638605
case_750,0.8248390817090548,0.8274018491868295
case_751,0.658961930447301,0.8903181247076285
case_752,0.8343244737654685,0.8496933282126682
case_753,0.7567868568712715,0.8990646034800944
case_754,0.736706356561319,0.9074610979605187
case_755,0.7975587228474081,0.8824126685717706
case_756,0.7726229154174956,0.8546900859312697
case_757,0.7498361687331785,0.8976792076037307
case_758,0.8316075464515975,0.8592310452842532
case_759,0.853397771994821,0.8232326908358643
case_760,0.6517904519532437,0.8281995791107596
case_761,0.6946047296439364,0.8975520074243325
case_762,0.7820828461447509,0.863638418079096
case_763,0.7946006336410262,0.8676734158644561
case_764,0.7966422638432636,0.8448988477944689
case_765,0.7179846810990993,0.7684903800074417
case_766,0.8137266256104464,0.8465329011339742
case_767,0.6718583148847507,0.8449065573636715
case_768,0.7700810674303479,0.8889153105857767
case_769,0.7483830187067566,0.8509046309355031
case_770,0.7338143948285513,0.8627113037865094
case_771,0.7581102513577161,0.8423806583292952
case_772,0.36970161804522395,0.7936003827013667
case_773,0.7425984478298362,0.9043305872505397
case_774,0.8152441257366366,0.9067336021375106
case_775,0.8031881025502571,0.8538541953473883
case_776,0.4934859123790658,0.8654689689939229
case_777,0.5198668348274648,0.8533575173319474
case_778,0.8008153371767975,0.8457142486405125
case_779,0.7256274293715225,0.8694039654015779
case_780,0.8506078533834356,0.8247255287108816
case_781,0.6699319326748578,0.8651372729463835
case_782,0.8196987274447162,0.8586111854935341
case_783,0.8069067103772878,0.8607263691313768
case_784,0.6386915813308401,0.8836725356789704
case_785,0.8608664451458216,0.8996319143426041
case_786,0.861463200734478,0.8592562565428069
case_787,0.8014174197546269,0.8986259839445944
case_788,0.7361631441892218,0.9066382101854578
case_789,0.8233537198028862,0.8567940459026122
case_790,0.7457357857332607,0.9039632211029822
case_791,0.8189331749024875,0.8395915623067278
case_792,0.7521704439955745,0.8277417839925627
case_793,0.8579093583363138,0.8856898471440972
case_794,0.7896779973124969,0.8508589284709385
case_795,0.7137421685645036,0.8826879927657049
case_796,0.8226749903341459,0.8668646268164278
case_797,0.8402666979388156,0.8356970059752983
case_798,0.6044062687121885,0.920715151056692
case_799,0.7061706863052785,0.9121946199449424
case_800,0.7372097048432584,0.8984188881642866
case_801,0.734196289023364,0.9174064507190008
case_802,0.8110336130789947,0.88465586843415
case_803,0.6946272471613701,0.8485239616101946
case_804,0.7397750844737838,0.8826055392644433
case_805,0.8382231993978337,0.8474828449244678
case_806,0.8089851017562892,0.8815467807786976
case_807,0.832014385500774,0.8290818081839673
case_808,0.8044299907398693,0.8620111838540772
case_809,0.7315066298958159,0.8186326588261232
case_810,0.7659639573770936,0.840959880141238
case_811,0.7406742191599357,0.8996428941276294
case_812,0.7965791885152389,0.8669472364101449
case_813,0.6161204060865655,0.8091847534741791
case_814,0.8286467297762479,0.8111560247852565
case_815,0.6991758715417065,0.8857151600888082
case_816,0.7900497712276294,0.8262804403073606
case_817,0.8210532984427711,0.8466365963133293
case_818,0.4862360972019237,0.8662407736606379
case_819,0.7529853806514726,0.8660426413547243
case_820,0.8090433579734578,0.8892972947197763
case_821,0.8616637974662683,0.8189679498713452
case_822,0.7439430271863173,0.8542563688554
case_823,0.8886903594807375,0.8751452580191186
case_824,0.7552527103813206,0.8708350589743735
case_825,0.7627599523194988,0.8589139611235603
case_826,0.6228333263769222,0.8374590377087221
case_827,0.7465111039633632,0.8501927768394835
case_828,0.3708881931637861,0.8818266438347581
case_829,0.8274215526917402,0.881769648546478
case_830,0.8392579281920586,0.840600203904765
case_831,0.8742818570842076,0.8496100819321509
case_832,0.8200637626507922,0.8573632485143989
case_833,0.6532838032205388,0.8697220396990994
case_834,0.736768445118694,0.8420013052492968
case_835,0.7616919053250585,0.8813457155615497
case_836,0.7855076544002025,0.8650698028392672
case_837,0.8585727735350789,0.7429934420494262
case_838,0.7360007764540315,0.8634664501778416
case_839,0.8077340095027278,0.8433763772393995
case_840,0.7380445994483027,0.8442423645805134
case_841,0.8010296277999506,0.8793430987928298
case_842,0.351503042762761,0.9121675888124329
case_843,0.8075532017020843,0.884564491928246
case_844,0.6108468724997953,0.8848552545843805
case_845,0.8118219556188088,0.9120876295286827
case_846,0.8027941323221235,0.8532638768563492
case_847,0.7696655463988177,0.8767997333359867
case_848,0.7281407097550985,0.907944314440963
case_849,0.7327655187501686,0.8562023501880212
case_850,0.8418505452553264,0.8290056936233973
case_851,0.8495328197620726,0.800152398628838
case_852,0.7564151644571597,0.860185464927967
case_853,0.6947007097518518,0.8940237643617269
case_854,0.7685317028839695,0.8181979810750479
case_855,0.8976046314109274,0.8014203873055694
case_856,0.7653227416294632,0.8596988006661986
case_857,0.8710192690002244,0.8023855715494078
case_858,0.8489712904956395,0.8713659756098495
case_859,0.8052933096003837,0.767170657186505
case_860,0.793868683998674,0.8706517591832488
case_861,0.8355331167888835,0.8208737625198581
case_862,0.6920776372127658,0.8749655076892353
case_863,0.7018668834535478,0.8704150506859133
case_864,0.7887201323318744,0.8742563080035773
case_865,0.8366341516804514,0.8199253603258874
case_866,0.4626266979008605,0.8798555701165061
case_867,0.8749359852143396,0.88078656608207
case_868,0.8402241767447879,0.9057228319884388
case_869,0.7145446969414282,0.8379450159582483
case_870,0.31835232089560905,0.8219682139180117
case_871,0.5134899860897139,0.8943168649422473
case_872,0.8487167819497147,0.8597037043345697
case_873,0.8014365246547792,0.8530091694558379
case_874,0.7618332406411413,0.9014836532283674
case_875,0.6019655584800423,0.8491837881287203
case_876,0.7569032220870163,0.900619875575374
case_877,0.8218416467581138,0.8943052855181263
case_878,0.7112760233890112,0.9151977530978657
case_879,0.6928754993416709,0.8534791825830901
case_880,0.8016501683314143,0.8378904422200033
case_881,0.8068382464013574,0.8429893722978818
case_882,0.8163537868527971,0.8397648448909943
case_883,0.8802799941198732,0.849062415042655
case_884,0.6956989188026884,0.8917473385156903
case_885,0.8224667835560922,0.8576097018090754
case_886,0.828785527482143,0.8174867944075773
case_887,0.8136940797479056,0.8939220146801703
case_888,0.8682625853845819,0.8217649823573001
case_889,0.7935246836618298,0.8577260402693203
case_890,0.8105992811264058,0.8590136009820781
case_891,0.7830312220683593,0.8058320770467089
case_892,0.7721952483801295,0.8237148850861536
case_893,0.7939901342833653,0.8895734521139638
case_894,0.7673850197109067,0.8649842304531374
case_895,0.7464767258667938,0.883203516218923
case_896,0.8451591423336446,0.8496145194637139
case_897,0.854541807003575,0.886252719665272
case_898,0.6151077414004744,0.8803067298214556
case_899,0.8572324679069406,0.8791185924438417
